node_id,x,y,cluster_id,role,residual_energy_J,alive
1594,1115,-532,9,CM,0.99715,YES
1603,1297,-909,9,CM,0.999662,YES
1605,1702,-634,9,CM,0.992883,YES
1647,1413,-813,9,CM,0.998643,YES
1652,1409,-945,9,CM,0.998814,YES
1662,1416,-854,9,CM,0.99873,YES
1682,1429,-1313,9,CM,0.995303,YES
1687,840,-785,9,CM,0.997506,YES
1688,1080,-1328,9,CM,0.996219,YES
1689,856,-332,9,CM,0.991452,YES
1690,1314,-778,9,CM,0.999254,YES
1715,757,-807,9,CM,0.996364,YES
1723,1064,-1343,9,CM,0.995897,YES
1725,1793,-708,9,CM,0.991474,YES
1728,1611,-952,9,CM,0.996062,YES
1735,1296,-723,9,CM,0.999012,YES
1749,1265,-974,9,CM,0.999705,YES
1778,1180,-663,9,CM,0.998817,YES
1781,973,-1332,9,CM,0.995532,YES
1786,1070,-1029,9,CM,0.999463,YES
1800,897,-997,9,CM,0.998305,YES
1826,789,-1105,9,CM,0.996254,YES
1845,930,-394,9,CM,0.993616,YES
1860,879,-665,9,CM,0.997132,YES
1869,1221,-1280,9,CM,0.997102,YES
1876,685,-638,9,CM,0.993841,YES
1884,1206,-522,9,CM,0.997037,YES
1887,1121,-517,9,CM,0.996935,YES
1901,952,-460,9,CM,0.995078,YES
1912,1144,-1348,9,CM,0.996023,YES
1923,1073,-1358,9,CM,0.995666,YES
1939,1671,-812,9,CM,0.994811,YES
1956,1505,-806,9,CM,0.997557,YES
1969,1353,-881,9,CM,0.999307,YES
1975,935,-843,9,CM,0.998792,YES
